@format=row	BXD34	BXD73	BXD90	BXD39	BXD48	BXD50	D2B6F1	BXD51	BXD88	BXD48a	BXD102	BXD68	BXD100	BXD70	BXD67	BXD65b	BXD101	BXD95	BXD11	BXD73b	BXD53	BXD24	BXD60	BXD86	C57BL/6J	BXD32	BXD40	BXD65	BXD77	BXD63
Monoacylglyceride.with.formula.C23H44O4	3069.6	2338.5	2809.5	3565.0	3400.8333333333335	2262.0	15262.25	2289.0	2473.6666666666665	3087.5	2229.5	2720.0	2203.0	2810.8333333333335	4252.5	2803.125	2794.0	2729.5	3195.75	2424.5	5013.5	2507.75	2505.0	3281.5	2520.3333333333335	6350.333333333333	2538.25	3114.75	3862.25	3868.5
Phosphoribosyl.pyrophosphate	3170.5	4170.5	3853.0	3137.0	2698.6666666666665	2322.0	2378.75	2470.5	3236.0	2886.75	3321.75	2782.5	2951.25	2404.0	2380.75	2294.125	3781.5	2341.0	2247.5	2588.0	2903.25	2472.75	2831.25	2598.0	2706.5	2742.0	2633.0	2844.0	2327.0	2902.5
Finasteride	3961.2	2658.0	2497.0	4834.5	4576.0	3924.5	5958.0	4140.5	2519.6666666666665	3242.5	3624.25	7508.0	3336.375	2489.6666666666665	5516.75	6015.125	2149.0	4208.5	5531.5	6437.5	6242.5	26113.5	8838.5	2937.5	9342.0	4858.5	4569.75	4631.0	4265.5	4837.0
X7a.12a.Dihydroxy.3.oxo.4.cholenoic.acid	3476.7	3177.5	2336.0	6326.5	3873.3333333333335	2801.5	4065.0	2695.0	2383.3333333333335	3114.5	2490.5	2960.5	2071.625	3219.0	4264.0	3831.125	1586.5	3140.5	3010.5	3875.5	3922.0	3314.25	2803.75	2655.75	12372.666666666666	3269.1666666666665	3302.5	3712.0	2914.25	2396.0
X13E.Tetranor.16.carboxy.LTE4	2504.4	1989.0	2516.0	2664.0	1537.1666666666667	1473.0	1806.0	966.5	1888.1666666666667	1363.75	1776.75	1918.0	1444.125	2027.5	1523.75	1937.5	1818.0	1562.5	1797.25	1364.0	1445.75	1531.0	1429.75	2527.75	1530.6666666666667	2143.5	1264.75	1424.5	2148.5	1575.5
Pravastatin	3179.7	2019.5	2209.0	5478.5	3258.0	2384.5	4836.75	2455.0	2732.8333333333335	2283.0	3080.75	2739.0	2068.5	1993.1666666666667	2192.75	3029.75	1934.0	2487.5	2850.75	2063.5	3434.25	1978.75	3040.75	4038.5	2507.3333333333335	2827.1666666666665	2191.75	3662.0	3123.25	2360.25
Chitobiose	10360.8	6578.0	5781.5	14636.0	4149.0	6023.0	8911.75	1715.0	4389.833333333333	3640.75	4033.0	2242.0	3015.75	3350.3333333333335	2741.5	5269.5	2632.0	2203.5	6857.25	2217.5	2067.5	2932.25	3203.0	11440.25	5132.0	4115.666666666667	4372.0	2791.0	7039.0	3303.25
ADP	38738.0	30141.0	66522.0	9403.0	88961.16666666667	63757.0	53049.75	144033.0	90319.16666666667	59732.0	99741.75	136340.5	149915.375	68895.0	179684.75	46223.25	32850.0	81546.5	114446.75	296954.5	64390.75	95284.5	102163.0	71750.0	66608.16666666667	135882.0	63829.75	80785.5	71746.25	32139.0
Ketoprofen.glucuronide	9606.4	11651.5	3193.0	32121.0	2210.0	1821.5	2788.0	1718.0	4865.166666666667	3548.25	2615.5	2660.5	2264.75	3223.5	2600.0	2776.875	4001.0	1532.5	3075.5	2335.5	2019.0	2423.5	1954.75	3998.5	3088.5	4331.5	3422.75	2273.5	10952.75	2715.5
X17.Hydroxypregnenolone.sulfate	6795.7	3080.5	2823.5	13907.5	3767.0	3483.5	10649.25	3001.5	3089.5	3095.5	3205.25	3885.5	2759.375	3505.0	3044.25	5163.0	2573.5	2863.5	6371.5	2748.5	4161.0	4166.75	2993.5	8171.75	3565.6666666666665	5868.0	2978.5	3363.0	4248.25	5091.0
X3.5.Diiodo.L.tyrosine	2550.4	2752.5	2897.5	2558.5	2658.6666666666665	2299.5	2601.0	2644.0	2832.1666666666665	2690.75	2689.0	2058.5	2593.875	2461.5	2406.75	2072.0	3334.5	1898.0	2359.0	2445.0	2865.5	2401.5	2436.0	2443.25	2782.1666666666665	2319.3333333333335	2636.25	2766.75	2414.25	2773.5
LysoPhosphatidylcholine.with.formula.C21H39O7P	11393.7	5052.5	9092.5	17579.5	7257.0	7505.5	17694.0	6287.5	4479.666666666667	5374.0	8993.75	13093.5	6787.625	5038.833333333333	8349.0	8638.375	4752.5	13991.5	8173.25	8299.0	11783.25	11317.25	12605.0	7262.25	14228.166666666666	8982.833333333334	6879.0	8884.0	7026.5	9648.5
PE.P.16.0e.0.0.	3482.1	1749.5	1968.5	4800.0	3094.3333333333335	2519.0	3744.0	2705.0	1811.1666666666667	2290.0	2800.5	4195.5	3860.875	1664.3333333333333	5434.5	3319.25	1944.0	5717.0	4991.75	7182.0	5237.75	4234.25	6683.75	1701.0	6126.5	3192.5	2725.25	4108.5	13414.75	4100.5
MG.24.1.15Z..0.0.0.0.	2433.1	1757.5	1971.5	2554.5	2362.3333333333335	1814.5	10378.5	1922.5	1749.8333333333333	2056.25	1620.25	2048.5	1553.75	2167.3333333333335	2981.25	2036.75	2552.0	2184.5	2266.5	2319.5	2325.25	2225.75	1848.75	2451.0	2127.0	1905.8333333333333	2171.5	2477.25	2195.75	2915.75
Se.Adenosylselenomethionine	3803.8	1731.0	3744.5	4650.5	1520.5	2408.5	3286.25	1880.5	1914.6666666666667	1499.25	1975.75	1860.5	2091.125	4639.833333333333	1467.0	1701.5	1753.5	1775.5	3368.75	1188.0	1353.0	1966.5	1593.75	4887.0	3137.5	1670.6666666666667	3746.25	1509.25	2995.5	1350.25
Chenodeoxyglycocholic.acid	3352.1	2350.0	2707.0	3543.5	3378.5	4540.0	3073.0	3489.0	2343.1666666666665	4490.25	2071.0	2317.5	2675.5	3031.8333333333335	2536.0	4134.625	2082.0	3128.5	2599.0	3654.0	3007.5	3321.75	2735.75	2673.5	8155.833333333333	3906.8333333333335	3779.75	3301.25	2341.75	2889.5
X5b.Cholestane.3a.7a.12a.23R.25.pentol	2743.1	2752.5	2332.5	2659.0	2907.8333333333335	2907.5	5895.0	3199.5	1959.3333333333333	3010.75	2315.5	3241.5	1988.0	2676.8333333333335	2227.25	4825.375	1589.5	2991.5	2372.5	3225.0	2276.5	2515.25	2857.75	2620.0	2631.1666666666665	2303.6666666666665	2485.0	2609.0	2165.75	3037.0
X3.17.Androstanediol.glucuronide	3119.4	1828.5	1900.5	4196.5	3116.3333333333335	2627.0	5634.5	1955.0	2407.1666666666665	2344.75	2324.0	2981.0	1871.875	2436.5	2604.25	3445.125	1574.5	2712.5	3180.0	2254.5	2838.25	2790.0	2281.0	2905.5	2914.0	2675.6666666666665	1865.5	4363.5	3077.5	2899.5
X5.Methyltetrahydrofolic.acid	7166.1	4242.5	12738.0	3268.0	2548.6666666666665	1744.5	3327.5	1497.0	4048.3333333333335	1646.0	3533.75	2247.0	2604.25	3358.3333333333335	2196.0	3517.375	2948.5	4044.0	5677.5	2261.0	2100.5	2070.0	2540.5	5342.5	1835.1666666666667	5972.166666666667	1299.0	2365.75	5772.25	2430.25
Docosa.4.7.10.13.16.pentaenoyl.carnitine	1538.9	1230.0	1920.5	1728.0	1559.1666666666667	1533.0	1997.0	1465.5	1542.3333333333333	1532.75	1222.75	1722.0	1612.5	1504.8333333333333	1806.0	1966.5	1686.0	2469.5	1675.0	2677.5	1875.75	1856.75	2022.5	1138.0	2798.1666666666665	1883.5	1471.5	2082.75	3160.75	1390.75
Taurocholic.acid	13344083.0	11694552.0	25963062.0	8662300.0	22100338.666666668	27596580.0	18877693.5	26090731.0	19468690.666666668	25959288.5	20524618.0	23561637.0	21259678.5	24526536.5	19493836.0	24413781.5	5942557.0	28451979.0	17932898.0	20966405.0	15609649.5	25456228.0	22845954.5	17171842.5	23697858.0	19826902.166666668	17031839.5	23622125.0	18772523.25	12358861.75
Poly.g.D.glutamate	4737.4	2580.0	7594.5	4883.0	6969.666666666667	29259.5	5035.0	26454.5	4858.5	32366.75	3847.75	8918.5	6563.875	36922.5	4238.25	75326.25	2072.5	18071.0	4893.5	4706.5	3062.25	23857.0	5647.0	4598.75	17968.5	36191.666666666664	13485.5	7806.5	5342.0	3047.5
Arachidonyl.carnitine	766.3	438.0	596.5	900.5	672.5	676.5	3877.75	915.5	469.6666666666667	795.0	496.5	769.0	598.5	912.0	724.0	1305.125	586.0	896.0	778.25	779.0	665.25	951.25	747.5	614.25	810.1666666666666	892.8333333333334	637.0	737.25	800.25	944.25
LysoPE.0.0.22.6.4Z.7Z.10Z.13Z.16Z.19Z..	162053.5	6539.0	6342.0	158525.5	17508.833333333332	10996.5	28960.25	19554.0	5138.666666666667	14208.75	18132.75	30454.0	14860.125	9685.5	46427.5	18680.0	5362.5	52851.5	15313.5	41272.0	27336.25	34843.0	34999.5	5865.0	99217.0	23543.833333333332	12097.5	24266.25	45211.25	30714.0
LysoPhosphatidylcholine..18.2.9Z.12Z..	26617.6	6813.0	15005.5	36658.0	12154.666666666666	18418.5	14363.75	12378.5	7652.833333333333	13491.0	10875.5	17715.5	10211.625	10983.666666666666	13752.25	22291.625	8157.0	23506.5	11269.25	12282.0	15167.25	15596.75	14919.0	10786.75	21966.5	20034.333333333332	10012.25	13050.25	9085.5	9236.0
Lysophospholipid.with.formula.C26H54NO7P	8781.1	5696.0	11702.5	12734.5	8552.0	10286.5	8645.25	6219.0	6039.833333333333	7011.5	6967.25	8010.0	6034.5	6564.5	8608.75	11128.875	6132.0	12404.0	7768.25	6359.0	9169.0	8960.0	10238.0	7621.0	12170.0	10733.5	5862.5	9025.25	9452.5	7356.75
Diglyceride.with.formula.C32H62O5	2079.2	1725.0	1618.5	2115.5	2365.1666666666665	1992.5	2481.0	1769.5	1882.6666666666667	1841.5	1777.0	2251.5	1968.625	1925.8333333333333	2301.5	2016.375	1947.5	1927.0	2220.75	2218.0	2434.25	2149.0	1995.0	2153.0	2146.1666666666665	1973.5	2132.25	2016.75	2779.75	2737.5
Triglyceride.with.formula.C33H62O6	1119.1	660.0	704.5	1328.5	869.5	980.5	4485.25	1025.5	552.6666666666666	957.75	619.5	842.0	665.75	912.1666666666666	964.25	1158.5	633.0	867.0	820.0	1021.5	1067.25	1019.0	998.25	637.5	971.6666666666666	924.1666666666666	863.0	912.75	907.25	1211.75
Ceramide.with.formula.C36H71NO3	1301.7	632.0	669.0	852.5	1587.0	461.0	1163.0	529.0	588.3333333333334	623.75	506.0	873.0	495.375	660.0	1625.75	1557.25	667.0	638.5	1108.0	1636.5	1401.5	768.25	1230.25	840.75	1460.6666666666667	692.0	700.75	1372.5	3562.25	1459.75
Uridine.diphosphate.glucose	21406.6	125130.0	44931.0	6043.0	83929.16666666667	44648.0	52981.75	111291.5	56617.0	33771.25	36621.5	167960.5	80837.0	84624.0	134673.0	71508.625	74879.0	62426.0	107993.75	152667.5	45033.75	110599.5	53847.75	66102.25	56929.5	156749.66666666666	38744.0	59227.25	32345.25	23791.0
LysoPE.0.0.24.6.6Z.9Z.12Z.15Z.18Z.21Z..	3602.6	2674.0	4959.5	4895.5	4192.5	7640.0	4564.75	5756.5	4390.166666666667	4323.5	2789.25	4297.0	2830.75	6308.5	2879.25	8650.625	1941.0	5334.0	3773.75	3593.5	2770.5	3993.5	3299.25	3360.75	3696.1666666666665	5329.333333333333	3158.25	4382.75	4891.5	2410.25
LysoPC.22.2.13Z.16Z..	717.2	575.0	642.0	816.5	940.5	791.0	1364.25	827.5	545.6666666666666	869.25	605.25	516.5	700.75	978.3333333333334	927.0	861.75	537.5	689.5	866.25	844.0	1817.25	915.0	917.75	622.25	779.1666666666666	1251.6666666666667	795.5	743.25	1066.0	755.25
Endomorphin.2	3218.8	3658.5	3183.5	5316.0	3152.1666666666665	3174.0	3983.25	2751.0	3017.0	1993.5	2269.5	2828.0	2088.0	2135.3333333333335	3023.0	3390.25	2078.0	3571.0	4021.0	2844.0	3107.75	2750.25	2517.5	2662.75	3074.1666666666665	4106.5	2064.5	2578.0	4372.75	2818.0
Mesobilirubinogen	2911.7	1718.0	3118.0	3046.0	3089.1666666666665	3064.5	4843.25	2316.5	3262.6666666666665	2955.75	2632.75	3007.0	2091.25	3045.0	2532.75	4263.75	1386.0	4368.0	3047.75	2762.5	2570.5	10380.5	2342.75	3698.75	4756.833333333333	3935.6666666666665	3550.25	3030.25	4381.75	2409.0
DG.14.0.20.1.11Z..0.0.	627.5	689.0	423.5	846.0	680.8333333333334	491.0	3214.5	505.5	492.6666666666667	480.0	483.75	659.5	573.125	700.0	772.25	708.25	657.5	582.0	699.75	893.0	735.0	712.0	611.75	698.0	617.8333333333334	628.0	674.75	634.5	795.75	898.0
X2.Hexaprenyl.3.methyl.5.hydroxy.6.methoxy.1.4.benzoquinol	3485.0	1212.5	995.5	6428.0	1463.1666666666667	1038.0	4189.75	959.0	947.8333333333334	1100.25	1409.75	2489.5	1019.375	1318.0	1531.5	1574.0	931.0	1317.5	1997.25	1932.5	4866.5	1562.5	1943.75	1479.25	1779.3333333333333	1455.3333333333333	1580.75	1235.25	2672.25	1548.5
X.23S..23.25.dihdroxy.24.oxovitamine.D3.23..beta.glucuronide.	3706.4	2311.0	2799.5	4805.0	3105.0	2932.0	4776.0	2394.0	2181.3333333333335	2476.0	2583.0	3433.5	1973.125	2044.6666666666667	2728.25	3897.0	1597.5	4951.0	2990.0	2370.5	3048.75	3283.75	2754.5	3323.25	3242.5	2940.8333333333335	1805.0	3068.75	3146.5	2840.25
Diglyceride.with.formula.C39H66O5	2485.3	2411.5	1464.5	2208.5	2860.8333333333335	1750.0	6594.75	2530.5	1245.8333333333333	2755.5	3906.0	7944.5	2205.5	2381.0	5241.0	6663.0	2101.0	3920.5	3950.5	8203.0	6602.75	4595.25	5538.25	3366.5	5321.166666666667	1720.5	3714.75	3676.5	4229.75	3532.25
Diglyceride.with.formula.C39H72O5	6232.7	6291.0	2560.0	4418.5	9194.166666666666	3934.0	20458.25	6577.0	7834.166666666667	5212.5	4660.25	16965.0	4026.125	5161.5	10058.0	15497.0	5637.5	8506.5	11364.25	15772.5	24201.5	12190.75	16018.5	6875.5	12173.833333333334	4424.5	13384.0	11881.0	13080.0	43985.0
Ceramide.with.formula.C42H81NO3	5446.9	1774.5	1686.0	4325.0	8622.333333333334	1956.5	4307.75	2099.0	2319.3333333333335	1646.25	1514.0	4844.5	1455.25	1680.3333333333333	6423.5	5889.625	1610.5	2595.0	8976.25	7515.0	6460.5	2484.75	6418.5	2753.25	5391.666666666667	2264.5	1866.5	5931.0	40976.75	4860.25
X.3a.5b..24.oxo.24...2.sulfoethyl.amino.cholan.3.yl.b.D.Glucopyranosiduronic.acid	3244.0	1691.0	2594.5	2556.5	2581.3333333333335	2642.5	3009.5	1522.0	2073.3333333333335	1358.5	1836.25	2116.5	1571.5	1999.0	1857.25	2514.125	1444.0	2334.0	3214.5	1580.5	2049.0	1649.75	1933.0	3597.0	1646.1666666666667	2463.5	1502.0	2041.25	3000.5	1590.5
DG.18.4.6Z.9Z.12Z.15Z..22.6.4Z.7Z.10Z.13Z.16Z.19Z..0.0.	3029.0	2874.5	2065.5	2661.5	2438.3333333333335	1580.5	4073.25	1651.5	2065.8333333333335	1646.25	2538.25	2579.0	1966.375	2268.8333333333335	2366.25	3311.625	2083.0	2089.0	3069.5	3478.0	3412.25	1832.75	2429.0	5349.75	1958.0	2184.1666666666665	2219.75	2614.25	3051.0	2488.25
Diglyceride..16.0.22.6.4Z_7Z_10Z_13Z_16Z_19Z..0.0.	2830.9	6990.0	2119.5	2161.5	4834.166666666667	2839.5	9708.75	3994.0	2213.8333333333335	4315.5	4770.25	13537.0	3373.25	2750.3333333333335	8162.0	9314.625	2082.5	5591.5	5919.25	17223.5	17672.25	7393.0	8253.5	2619.0	7824.833333333333	2582.5	4522.25	7260.75	6174.75	10247.25
Glycogen	121420.7	81282.0	43343.5	540144.0	178042.83333333334	22965.5	7489.75	13567.0	54219.0	30839.75	44509.5	19612.5	24418.75	27439.0	112613.5	28335.625	19512.0	9380.5	61463.0	27899.5	42877.0	24211.0	44682.0	6493.75	24565.5	36242.0	10329.25	62231.5	94067.5	60558.0
Phosphatidic.acid..16.0.18.1.11Z..	4542.7	2500.0	5147.5	4094.5	8281.5	7475.0	8155.5	4936.5	4062.0	3025.75	7483.0	7830.0	5124.125	3976.3333333333335	16426.25	5829.5	2635.5	9217.0	8907.0	13159.0	9580.0	6286.75	12937.75	6454.0	7773.0	5735.166666666667	4193.25	11752.75	8653.5	7175.5
Diglyceride..18.2.9Z.12Z..22.6.4Z.7Z.10Z.13Z.16Z.19Z..0.0.	1741.0	1910.0	1463.5	2148.0	2628.0	1514.5	7755.0	4310.5	1297.5	2718.5	3033.5	6954.5	2311.5	2351.1666666666665	4187.25	4993.875	1546.5	3074.5	3425.5	7249.5	6133.5	6264.5	3267.75	1598.25	3723.6666666666665	1703.0	2216.25	2499.25	2758.5	3745.0
Phosphatidylcholine..14.1.9Z..15.0.	1749.2	1163.0	1296.5	1610.0	2248.3333333333335	1952.5	2770.75	1507.0	1401.5	1227.25	2944.5	2584.0	1857.375	1386.0	4270.0	1653.625	1061.5	3761.0	3474.75	3791.5	2811.5	1708.0	3565.75	2201.0	4134.666666666667	1643.3333333333333	1418.5	2762.0	5336.25	1804.0
Phosphatidylcholine..14.0.15.0.	1269.6	1051.5	891.0	1341.5	1863.0	1141.5	1698.5	1006.5	1282.1666666666667	895.25	1532.0	1576.0	1097.125	1060.3333333333333	2541.0	1302.375	897.5	1660.5	2421.5	2599.0	2065.25	964.5	2212.25	1874.0	1850.6666666666667	1112.0	936.5	1852.0	5363.0	1427.5
SM.d18.0.14.0.	1644.6	1368.5	1528.5	1765.0	1833.8333333333333	1275.0	2973.25	1423.5	1409.6666666666667	1435.5	1356.25	2022.0	1262.625	1713.8333333333333	1813.5	1642.0	1895.0	1406.5	1731.25	1782.5	1883.0	1420.75	1646.25	1782.25	1685.0	1589.3333333333333	1640.75	1656.25	2300.5	1761.5
Phosphatidylethanolamine..14.0.20.2.11Z.14Z..	63572.7	8617.5	23280.5	48514.5	70869.83333333333	55879.0	134898.25	54620.5	28845.833333333332	48321.5	224600.5	118364.5	112139.625	52720.5	291452.75	114271.75	12254.5	289276.5	244298.75	421141.0	189670.25	101956.5	307048.75	47328.0	185635.66666666666	76514.16666666667	80688.25	154141.75	306142.25	107055.5
Phosphatidylcholine..15.0.18.3.6Z_9Z_12Z..	84615.2	19045.5	75810.0	79928.0	110544.5	102788.0	304728.0	69783.5	36145.333333333336	68923.25	373407.5	258537.0	187920.125	82879.0	355475.0	192873.625	21228.0	471892.0	361529.5	506290.0	274003.25	159611.75	592299.75	71566.25	300790.6666666667	117394.83333333333	126308.25	251286.25	412975.5	215948.75
Phosphatidylcholine..15.0.18.2.9Z_12Z..	285413.7	84795.5	258119.0	178403.5	328445.5	324371.5	743950.0	290781.5	126807.5	224195.5	594011.75	680163.0	343632.375	236201.83333333334	946778.25	507786.5	89890.5	996742.5	666450.0	1226447.5	784435.75	407131.25	1023669.5	318931.5	669790.5	338704.0	321222.5	635009.0	672245.25	501663.25
Phosphatidylcholine..15.0.18.1.11Z..	61114.7	18627.0	53928.5	36590.0	84543.33333333333	91252.5	127141.0	74215.0	43270.166666666664	50712.5	98085.25	120814.0	62357.625	49740.333333333336	226098.0	86121.25	20320.0	181216.0	138217.0	201146.0	151964.75	93991.5	191729.75	69215.75	135986.5	66420.16666666667	58709.5	138890.25	173178.75	113709.25
Phosphatidylethanolamine..20.3.5Z_8Z_11Z..P.18.1.11Z..	14740.9	5221.5	7855.0	18575.5	26487.0	16158.0	33840.75	16678.0	8629.333333333334	15467.25	39743.75	50083.0	31204.75	10849.166666666666	70602.25	22721.25	5896.5	49057.5	45539.5	95146.5	54304.5	33389.5	87075.75	7897.25	37956.5	14479.833333333334	16282.25	48730.75	78602.5	45983.0
Phosphatidylethanolamine..16.0.22.6.4Z_7Z_10Z_13Z_16Z_19Z..	359892.3	69708.5	132120.5	405371.0	708554.6666666666	339709.5	1135327.75	528223.0	116372.16666666667	333488.0	1456617.25	1698209.5	864971.0	165144.83333333334	3154223.0	570990.0	56314.0	2607588.5	1068826.75	3778058.5	1501415.75	1071465.5	2665865.75	131144.25	1594346.8333333333	357907.0	393449.75	1784321.25	1600368.75	1793250.25
Phosphatidylcholine..15.0.20.4.5Z_8Z_11Z_14Z..	446645.5	105225.5	248425.0	411766.5	801407.1666666666	411906.0	1322540.75	606896.5	152802.0	395299.25	1058330.5	1386956.5	634516.25	287579.5	2117183.25	667157.25	104704.5	1686039.5	1361010.0	3273867.0	1461182.75	1200719.0	2388387.0	240588.5	1334623.0	398103.3333333333	451276.5	1789705.0	1561268.75	1398729.5
Phosphatidylglycerol16.0.20.4.5Z_8Z_11Z_14Z..	28216.2	14757.0	17723.0	24515.5	18863.5	10037.0	27747.75	8704.0	12654.166666666666	12913.75	51232.25	119257.5	50102.625	16789.833333333332	45393.25	91795.25	7720.5	46291.5	73710.75	223565.5	66148.25	30504.5	125752.25	32533.0	80309.16666666667	29474.833333333332	28410.5	40293.0	49621.75	22415.5
