@format=row	D2B6F1	BXD48	BXD44	BXD51	BXD86	BXD77	BXD9	BXD65	BXD60	BXD50	BXD40	BXD43	BXD24	BXD89	BXD63	BXD45	BXD69	BXD64	BXD27	BXD95	BXD102	BXD34	BXD100	BXD70	BXD101	DBA/2J	BXD84	BXD62	BXD65b	BXD87	BXD98	C57BL/6J	B6D2F1	BXD73b	BXD29	BXD32	BXD48a	BXD90	BXD61	BXD79	BXD66
X2.Piperidinone	1025.375	16437.5	1151.5	1298.5	1014.0	1170.6666666666667	1075.5	1268.25	940.0	969.0	1402.0	1328.5	12698.5	919.75	1864.5	1257.0	1129.75	1152.75	1056.0	1247.75	1418.25	969.0	1409.75	1245.5	1180.0	1275.6666666666667	1472.75	1161.5	1296.375	1232.75	1526.25	1315.6	1116.0	1319.5	1250.0	1100.875	1277.625	1255.8333333333333	1559.0	1224.6666666666667	966.5
X5.Aminopentanal	1458.25	10463.5	1421.5	1882.0	1461.0	1253.6666666666667	1608.75	1717.0	1392.0	1273.5	2018.0	1799.5	6678.5	1123.25	3020.0	1307.0	1352.0	1520.75	1540.5	1366.5	1646.625	1218.5	1555.0	1604.0	1348.3333333333333	1721.1666666666667	1746.75	1314.75	1307.875	1413.25	1496.25	1664.7	1424.3333333333333	1216.5	1561.25	1239.25	1231.375	1618.1666666666667	1550.25	1427.8333333333333	1506.5
Valeric.acid	6849.0	47611.0	9488.0	5989.25	7449.25	6566.833333333333	7022.5	8273.75	7408.0	5750.5	7991.5	6481.0	50687.5	6846.75	7672.0	6141.0	6634.25	12679.25	7522.0	7339.0	7936.25	8489.5	5595.5	9097.0	6007.333333333333	8005.833333333333	11739.75	6676.75	5579.375	8025.0	6972.75	8269.2	7512.583333333333	5718.25	8051.875	6860.625	6651.125	7144.833333333333	7451.25	6664.833333333333	11088.5
Dimethylglycine	52290.75	1671218.5	65383.0	66145.0	37077.5	53301.5	35717.0	67828.25	45751.25	49214.5	84419.5	52444.166666666664	1177050.0	62832.5	55691.0	97096.5	48274.5	51146.0	46639.25	67407.75	58865.625	57061.0	63374.5	46332.0	65504.333333333336	88289.16666666667	65688.5	74627.25	83839.125	77473.0	75565.5	73308.0	48192.583333333336	62228.75	66417.625	57737.25	61706.75	61827.833333333336	77422.5	98130.0	49757.75
X2.Hydroxybutyric.acid	21839.5	201460.5	34818.5	27778.25	21450.0	22576.666666666668	19059.5	30103.75	25871.75	22163.0	25492.0	32507.666666666668	1189563.0	28506.75	33975.0	30739.5	27761.5	19324.0	33249.5	25744.75	27843.75	34143.0	28259.75	22312.0	31395.666666666668	35089.833333333336	25173.5	30670.5	43669.75	33864.75	31547.5	31337.4	27676.333333333332	27495.0	38832.875	34693.75	39779.375	36060.833333333336	45742.25	32631.166666666668	27377.75
L.Serine	17786.75	6821.5	21507.0	23508.25	13306.75	17694.5	15454.0	26874.75	16082.25	17555.0	17308.0	16469.166666666668	3235.5	26386.25	17949.0	14329.0	22451.0	14329.0	16800.0	20771.75	19995.0	15183.0	12253.5	27105.5	21879.0	24649.333333333332	19340.0	20019.0	17031.0	24107.5	17300.25	17683.0	20897.083333333332	13881.0	26769.875	14153.75	17926.75	12584.5	17789.0	20262.0	24223.75
p.Cresol	7843.125	202879.5	8138.0	7513.25	7798.25	7132.5	7296.25	7024.75	8194.25	4963.5	7288.5	5872.666666666667	45309.5	6833.5	8075.5	7605.5	8198.0	8795.5	8249.75	7816.75	8921.125	9614.5	7033.0	8822.5	7565.166666666667	11091.5	9801.0	7393.5	7894.375	8216.25	7969.0	8231.3	7507.833333333333	7169.75	8469.375	8866.75	7380.5	6904.166666666667	7235.25	7245.166666666667	9330.0
Imidazole.4.acetaldehyde	14707.625	18936.5	12676.0	11674.25	10587.75	11580.166666666666	9972.0	14011.5	11892.75	12877.5	15670.0	9896.0	24684.5	15925.25	13131.0	15762.0	12590.25	10355.25	11920.5	12231.25	12983.625	13149.0	18371.5	13262.0	14372.666666666666	16167.666666666666	13965.75	15566.5	16021.5	12820.0	15386.0	15849.5	12644.416666666666	13447.75	12932.5	11600.625	12840.5	10642.166666666666	10336.5	17434.833333333332	13458.0
X2.3.Butanediol	1967.625	5108.5	2243.0	1156.75	1311.0	1139.5	1394.75	1571.0	1729.25	1052.0	1499.0	1470.8333333333333	4849.0	1782.25	1567.5	1085.5	1548.25	1571.0	2024.75	1796.75	1754.625	2323.0	1875.75	1856.5	1349.3333333333333	2569.5	1424.75	1478.75	1329.25	2059.75	2090.0	1620.7	1676.1666666666667	1795.25	1249.25	1551.5	1577.375	1385.6666666666667	1500.5	1356.1666666666667	5250.0
Pyrrole.2.carboxylic.acid	13452.25	14780.0	14933.0	13307.0	11126.0	13109.166666666666	13126.5	9610.0	9191.5	11004.5	16671.5	8919.833333333334	8567.5	18598.0	13460.0	16321.0	11661.25	11772.5	11737.0	9465.0	11371.375	13440.5	12091.5	11107.5	12318.833333333334	16576.5	12340.5	14330.5	17269.875	16099.25	12837.0	11327.6	10344.083333333334	9870.0	12555.625	13624.125	11448.375	15649.333333333334	15554.25	12282.333333333334	13283.25
Histamine	8575.125	76271.5	8442.5	11163.5	6577.5	8808.0	6450.25	8346.0	5654.25	8517.0	9983.0	8463.0	11213.5	10910.5	15782.0	10181.0	10467.25	7773.75	8520.25	8234.25	8706.125	8187.0	12159.75	10094.5	8519.5	12202.5	11320.0	9871.0	9589.625	9481.0	11381.5	9042.4	8121.833333333333	8839.75	11008.0	8226.75	8604.125	6964.0	9789.25	13537.166666666666	8525.75
X3.Furoic.acid	14705.625	16920.5	18699.0	20348.5	13128.75	15256.5	13400.0	14700.5	12037.25	13571.0	13362.0	15353.833333333334	11110.5	15353.0	14002.5	15743.5	11794.25	11687.25	15650.25	16673.25	16903.5	14661.0	12745.5	18224.0	14384.333333333334	22663.833333333332	12803.25	18341.5	15614.75	15095.5	16498.25	16436.7	13684.916666666666	14113.5	16805.75	15479.125	13396.5	13004.333333333334	21821.25	16250.166666666666	18135.25
Uracil	86188.625	2091791.5	56922.0	48271.0	42159.5	54212.166666666664	52127.0	34622.75	31183.5	43714.0	61628.0	33542.5	965689.5	77436.5	44002.0	90838.5	47975.75	55657.25	49020.0	36991.0	39360.0	50674.5	38299.75	47758.5	45017.166666666664	84793.16666666667	74156.5	54565.25	66629.75	58748.0	67527.75	41812.0	42691.5	31491.25	43158.75	48464.25	40049.5	69843.83333333333	77122.25	47884.833333333336	47918.25
trans.1.2.Dihydrobenzene.1.2.diol	5697.25	15903.5	8871.0	3932.0	4654.75	3302.0	4059.75	4120.75	4620.75	3616.5	4347.0	4518.0	10751.5	5020.5	4601.5	3653.5	4184.75	3872.5	7850.0	5010.25	6087.875	8459.5	5026.0	5033.0	4022.0	7652.333333333333	4285.75	4403.75	3905.75	6149.25	6929.0	4830.1	4993.75	4932.25	4308.5	4927.5	4445.5	4411.0	4163.0	3932.0	9445.75
Creatinine	32813.0	41168.0	21359.5	35319.0	42303.0	36080.5	37573.25	45488.75	41722.0	24434.5	29946.5	35532.0	44551.0	29355.5	38173.5	35370.5	31069.5	31049.5	37284.0	39494.0	46408.375	41764.5	45827.75	35474.5	36812.833333333336	31828.333333333332	33763.5	35604.25	36955.25	41061.75	38500.25	38210.8	36617.5	43785.25	39706.25	40692.125	40094.5	38117.166666666664	40192.5	31288.833333333332	41111.5
Dihydrouracil	11361.75	51737.0	14028.0	13965.75	9114.0	12251.833333333334	9625.25	11356.0	9646.5	10956.0	12893.5	13424.166666666666	11262.5	14387.0	13558.0	11249.5	16022.75	10192.75	10759.5	12123.0	11744.75	10750.0	12919.0	11635.0	13909.833333333334	12063.0	17058.0	12547.0	12601.375	14692.5	14181.5	12000.9	12787.416666666666	9361.5	12700.0	10976.5	11691.375	11476.666666666666	11961.5	13222.666666666666	11393.25
Delta.Hexanolactone	2468.0	14279.5	4365.0	2191.25	2466.25	2124.8333333333335	2676.5	2223.75	3642.5	2079.0	3500.0	2203.6666666666665	7655.5	2024.75	2212.5	2347.5	2173.75	1978.75	3257.0	2575.75	2487.25	2666.0	2152.75	3501.0	2238.3333333333335	3777.3333333333335	2471.75	2414.5	1860.125	3047.5	2849.75	2764.4	2754.3333333333335	2007.0	2382.625	2256.75	2633.375	2318.8333333333335	2595.5	2281.8333333333335	14592.75
X3.Amino.2.piperidone	991.75	5728.0	978.0	872.25	1874.75	976.0	2256.25	725.0	1158.25	1867.0	2343.0	784.3333333333334	1884.5	2836.0	758.0	1037.0	1192.0	1195.75	1294.75	2694.25	1745.25	1808.0	1479.75	2650.5	1070.8333333333333	1359.8333333333333	1714.5	1018.25	843.25	1175.5	1045.5	1722.6	989.5833333333334	1153.25	1278.125	965.25	944.125	717.1666666666666	842.5	1430.1666666666667	2397.5
L.Proline	71468.625	3230924.0	70523.5	83000.5	50291.5	62772.166666666664	55362.25	59947.0	57541.75	65952.0	85280.0	70337.5	4466341.0	82754.25	187851.0	120745.0	87911.0	96690.25	57226.75	52090.75	79331.25	59082.5	82085.75	78149.5	65350.833333333336	121803.66666666667	181916.5	64235.25	79645.125	65946.75	129025.0	62359.3	79518.75	75411.75	83907.0	51757.0	64411.125	121985.0	87095.5	49751.833333333336	71131.0
Fumaric.acid	82579.0	24206.0	80772.5	134580.0	59190.25	138739.16666666666	64877.5	101988.0	78870.0	51290.5	106772.5	73695.0	4956.5	97132.0	93040.0	105447.5	44335.75	40309.0	54930.25	96814.75	56900.125	39009.0	31669.0	85266.5	85525.16666666667	130077.66666666667	59938.75	154928.5	97695.25	63985.5	122900.75	103561.0	77696.08333333333	50239.0	91482.375	87635.875	105407.625	78823.16666666667	79154.0	133094.33333333334	91832.0
Alpha.ketoisovaleric.acid	7538.125	14076.0	8264.0	6266.0	5928.5	5907.5	7195.25	7596.25	6417.75	5593.0	6710.5	6412.5	9044.0	6614.5	6327.0	6180.5	5766.25	5505.5	8140.0	7101.25	8616.75	7873.0	9041.75	9420.0	7108.5	8662.666666666666	6545.75	6392.5	6864.5	8330.0	7420.75	7437.8	6888.5	7244.75	7115.875	7817.125	13867.125	6859.5	7201.25	7205.0	13105.25
Caproic.acid	22345.75	12839.0	12565.0	10109.5	9860.0	7984.166666666667	11827.25	11101.75	9380.5	6850.0	8624.5	10148.333333333334	8362.0	11019.0	13999.0	7077.0	9902.0	9159.25	14039.75	12636.75	13222.875	21495.5	12689.75	10861.0	8371.666666666666	14032.166666666666	11469.75	10525.5	9792.0	12527.5	13340.75	10397.1	12624.25	9673.5	9854.0	10033.875	9789.875	10715.333333333334	9145.5	8066.0	12729.25
L.Aspartate.semialdehyde	5444.375	59021.0	4691.5	6824.25	3973.25	5196.166666666667	4693.5	5507.5	4863.75	3391.0	5028.0	5781.833333333333	161150.5	5323.75	5269.0	8521.5	5232.5	4334.0	4411.75	5336.75	5962.0	3970.5	8188.25	3750.5	5532.333333333333	7439.833333333333	5828.5	5645.25	6507.375	5848.75	7199.0	6783.3	4655.083333333333	6241.75	5464.0	5978.75	8036.0	6950.333333333333	7166.25	7329.666666666667	5499.0
L.Valine	139577.125	6428232.0	115063.0	137988.0	101309.75	122874.66666666667	86726.0	116837.25	88956.0	109997.5	163798.5	142266.5	6289103.5	139809.25	161516.0	179003.0	125790.5	182409.25	95808.75	82090.75	122779.875	94726.0	132315.75	149548.5	133817.0	187561.33333333334	305898.25	107941.0	120504.625	125441.75	198417.5	119405.0	131270.91666666666	116380.5	139161.0	87812.75	116007.125	172172.83333333334	120845.0	92586.5	124269.75
Methylmalonic.acid	370533.625	822630.5	437355.5	426521.5	295577.25	299518.6666666667	305645.25	298042.25	336923.0	333945.5	318140.5	298908.3333333333	12718042.5	368355.25	406199.0	335996.5	360672.25	369030.5	279104.75	377197.75	345815.625	305756.0	415666.0	274269.5	283473.6666666667	576588.1666666666	394637.75	514116.0	378639.125	414604.5	414480.25	374855.2	375227.1666666667	332820.25	394234.75	327273.125	470160.375	407386.6666666667	367530.75	409105.1666666667	370638.0
X2.Hydroxy.3.methylbutyric.acid	6187.625	171333.5	7258.5	5205.0	3908.25	5193.333333333333	6034.75	5576.75	6062.25	4996.0	6190.5	8817.833333333334	139344.0	5129.75	6509.5	5173.0	4815.5	4997.25	5424.75	3981.5	7671.25	3924.5	6328.25	5751.5	6673.833333333333	7629.666666666667	5773.25	5217.75	6739.0	4680.75	4131.75	10813.8	7632.166666666667	4399.5	6931.25	4452.125	7349.875	5633.5	6407.5	6505.5	6730.25
L.Threonine	24798.25	548590.5	26040.5	31767.75	15402.75	25826.166666666668	20259.5	22570.0	16241.25	23281.0	33885.0	28078.833333333332	534439.5	33357.0	36901.0	28125.0	32672.5	23659.25	17479.5	15622.5	25532.625	20672.5	30112.5	23760.0	27165.333333333332	31534.166666666668	34055.5	25788.25	24781.75	30830.75	28213.25	21183.0	26285.333333333332	22016.25	27245.125	21129.25	22571.0	25961.0	22408.0	22032.666666666668	23082.75
X3.Methylthiopropionic.acid	4961.5	4601.0	5772.0	4859.5	6223.75	5784.5	5844.25	6074.25	6257.0	4292.0	5235.5	5178.166666666667	7712.0	4439.75	4816.5	4551.5	4554.5	5944.75	5552.25	5125.5	5526.75	6478.5	4526.0	5632.5	4543.166666666667	5103.666666666667	5349.5	4805.75	4666.5	4696.0	5276.25	5504.0	5712.25	4790.5	4974.625	4904.75	4496.25	4902.0	5145.25	4696.0	5410.0
X4.Hydroxystyrene	8255.0	435222.0	10578.5	8155.0	7317.25	6592.666666666667	6877.5	7487.5	8481.0	8234.0	8739.5	7511.666666666667	39874.0	8657.5	9554.0	9084.0	8730.0	10491.0	9145.0	7383.25	9344.75	8833.5	8622.75	9607.5	8196.333333333334	10915.5	13383.5	13521.0	7849.25	8060.5	8881.0	8560.1	9110.083333333334	7441.25	9532.25	8031.875	8061.875	8935.5	8771.0	7106.5	10254.75
Niacinamide	22553.25	13742.5	24054.0	33825.0	15677.0	25595.166666666668	23689.75	24254.25	16316.75	15697.0	35580.5	21468.666666666668	9946.0	34971.0	23519.0	31305.0	66315.25	36082.5	19120.0	31549.0	26468.125	33743.0	25193.75	27851.5	39997.5	30523.166666666668	59877.75	23463.0	35125.5	45400.75	30915.25	18522.9	19938.916666666668	22047.25	24842.625	25619.5	22741.875	29736.833333333332	25593.5	24669.666666666668	25734.0
Nicotinic.acid	7283.125	87341.5	6272.0	6904.5	6503.5	6694.666666666667	6757.25	6133.25	6002.25	5328.0	7056.5	6714.666666666667	99078.0	7745.75	6574.5	8973.5	6810.75	8962.75	6385.5	6814.25	7382.625	7453.0	7667.75	7326.0	7400.0	8396.5	9210.75	7337.5	8012.25	6824.0	8170.75	7049.0	6485.666666666667	6771.75	7049.0	7136.125	7430.125	8594.5	7989.5	6976.5	7483.75
X2.Hydroxyethanesulfonate	79944.25	43435.5	66150.0	87719.75	82914.75	87725.33333333333	54201.75	60651.0	69232.75	56942.0	72500.5	86536.0	23187.0	70554.5	77698.5	100124.0	47019.5	53012.25	71875.25	65061.75	53493.625	43067.0	106273.75	103627.5	60270.833333333336	62327.833333333336	46334.0	64296.25	69233.25	75524.5	75133.25	74293.9	74845.33333333333	66899.5	68671.875	52518.875	51977.875	74508.83333333333	53550.75	71014.83333333333	72219.0
D.1.Piperideine.2.carboxylic.acid	4300.75	21762.5	3801.0	4655.25	3542.0	3990.5	3686.0	4092.5	4022.25	2748.5	4113.5	3843.0	40562.0	3849.0	5280.5	9866.5	4820.25	5483.75	4388.25	4598.5	5427.0	4077.5	6492.5	4682.0	4736.666666666667	8358.0	8803.5	4557.0	5859.375	4679.5	8292.25	4637.3	4140.916666666667	4984.0	4812.75	4784.125	4921.0	6991.0	5993.0	4750.666666666667	4577.75
Dihydrothymine	146925.5	46575.5	130460.0	114754.75	109875.5	113376.66666666667	100045.5	160891.75	131806.25	124759.0	148306.5	85034.33333333333	106641.5	195645.75	114457.5	165176.0	142508.75	102478.25	106653.0	133592.25	121553.75	148677.0	218145.75	129984.5	154897.33333333334	171995.0	151913.5	190572.5	177352.125	138980.0	175247.75	168683.5	131282.33333333334	132140.25	129549.75	112147.125	131118.0	96539.0	94143.25	208262.16666666666	143397.5
Pyroglutamic.acid	326828.0	10487464.0	169659.0	246108.25	174549.0	172044.5	179096.75	393880.0	200224.75	259456.0	271576.0	214598.83333333334	5200790.5	279324.75	269112.5	384500.0	352028.0	221471.75	207338.75	233297.0	271120.25	219507.5	403639.5	284428.5	323221.0	371478.0	365250.5	365028.25	349959.5	283010.5	362126.75	305637.2	211758.91666666666	295674.0	287075.125	245037.625	267232.875	275428.0	286475.75	409869.8333333333	258166.75
Pipecolic.acid	4821.5	94561.0	3880.5	3899.0	3774.5	3379.3333333333335	3450.5	3714.75	4104.75	3687.5	3697.5	3311.3333333333335	30151.0	3522.5	3200.5	4946.0	3488.25	3560.75	5001.25	4167.0	5006.5	3753.5	4422.25	3886.5	3803.8333333333335	5404.5	5580.0	3777.0	3834.625	3636.75	3996.5	4050.6	3949.75	3970.0	4061.375	3485.375	3964.125	4253.666666666667	3894.0	4283.333333333333	3593.25
Heptanoic.acid	4724.875	4450.0	5547.0	4534.5	4601.0	3691.0	4956.25	4682.0	4555.5	3487.0	3878.0	4613.166666666667	4697.5	4089.0	5358.5	3179.5	4572.75	4562.75	4999.5	5239.25	4935.0	6097.0	4474.75	5358.0	3833.6666666666665	4874.0	5329.0	4758.25	3838.5	5050.75	5042.5	4945.4	4907.666666666667	4428.25	4892.375	4333.0	4452.25	5153.333333333333	4376.0	3933.5	6653.0
Hydroxyproline	7751.25	184485.5	8159.0	8138.25	5737.25	7572.333333333333	5795.25	7449.25	5749.5	6934.5	8669.5	8300.333333333334	223676.0	6992.0	8772.0	9959.5	8297.5	7701.75	6405.75	5287.5	9434.25	4842.5	10222.5	6268.0	7393.0	15176.666666666666	9559.0	8738.5	9283.5	6834.0	9686.5	7553.5	7128.583333333333	9955.5	7571.25	8220.25	8307.625	8631.5	7091.75	8341.333333333334	8121.25
Creatine	7477.5	28405.0	13387.0	6433.0	7099.0	6923.0	7437.5	8046.75	7291.25	7496.0	5472.5	5603.666666666667	26536.5	7257.75	6128.0	6327.5	12980.25	4077.25	6014.75	7413.5	7221.125	5247.0	6321.5	4551.5	5530.5	9631.666666666666	6197.0	10045.5	8181.125	7457.5	7365.0	6833.6	6886.916666666667	10109.25	7395.125	6633.375	8106.25	8502.833333333334	6837.75	7098.166666666667	16445.25
L.Leucine	411748.75	22645121.0	300101.0	308988.0	269760.75	310937.8333333333	235673.0	335308.75	275462.5	321771.5	459814.0	388217.1666666667	17837050.0	411051.75	389029.0	509615.5	335993.75	571676.75	288863.5	236395.75	329644.25	279639.0	337852.75	420928.5	368936.8333333333	536813.0	889752.0	319586.75	355789.875	362504.75	551398.75	320333.3	399400.75	302873.5	361730.5	241697.625	329051.75	454374.8333333333	375775.25	254219.5	343490.0
Ethylmalonic.acid	20714.75	30836.5	18590.5	22291.0	15292.5	25504.333333333332	16887.75	17604.0	20750.0	16136.0	22490.5	27600.333333333332	36034.0	33111.0	22521.0	23575.0	21125.5	20121.75	18841.75	19932.5	31963.0	380854.0	29157.5	23595.0	21700.0	30280.333333333332	22405.5	25089.75	26320.875	26254.75	26011.25	21245.8	28666.75	32955.25	20731.75	19119.75	22664.75	23729.833333333332	23733.25	25475.0	28537.0
L.Asparagine	18025.875	121528.5	16682.0	15619.75	11457.0	15156.5	10909.25	14076.25	10955.0	15938.0	18365.5	14275.333333333334	6592.5	22713.75	19839.5	16186.5	18714.0	11829.5	11641.0	12377.25	13165.625	32000.5	18356.25	14298.0	16111.0	16906.0	17104.0	17544.5	15257.125	19833.5	15054.75	15050.4	17338.75	14515.5	16232.125	14172.125	15418.75	14592.166666666666	12454.5	17372.5	15644.25
X2.Hydroxy.3.methylpentanoic.acid	3876.875	1365126.5	4011.0	2940.25	2686.25	2740.3333333333335	3038.5	3882.75	3145.5	3211.5	3655.0	3170.8333333333335	298223.5	3389.25	4205.0	4335.0	4087.25	5716.5	3578.0	3145.25	4094.375	3552.0	3440.25	3804.5	3412.3333333333335	5701.333333333333	13310.75	3648.5	2943.75	3549.5	4924.0	4598.6	4585.333333333333	2752.25	3750.375	2783.25	5218.125	4996.666666666667	5503.25	3165.6666666666665	6293.0
L.Aspartic.acid	58544.625	102413.0	90973.0	83746.25	42867.5	42855.0	47143.5	60095.0	53671.5	52607.0	69083.0	60147.5	9456.0	81345.0	53335.5	141617.5	72977.0	36140.5	61418.0	90780.0	62556.5	33903.0	65240.0	54382.0	79129.33333333333	114423.16666666667	76380.25	115813.5	102048.125	80862.0	78302.0	72194.2	54297.5	78937.5	106617.125	72851.125	94824.875	58734.666666666664	79650.25	199078.16666666666	66922.75
L.Malic.acid	217687.125	121579.0	300943.0	316796.25	170485.0	201265.83333333334	149597.0	227028.0	196980.5	154955.5	174278.0	230283.66666666666	24162.5	357030.0	155652.0	471931.0	257645.75	224607.5	245081.5	451578.75	293128.375	122019.0	185795.25	229519.0	337238.8333333333	525456.0	311785.25	458327.5	473008.25	216181.5	259519.25	264143.5	200037.83333333334	317313.0	404706.75	414701.5	488224.5	146872.5	459240.0	884074.0	340127.25
Deoxyribose	2086.375	27908.5	2670.0	2431.5	2195.5	2198.3333333333335	2453.25	1897.5	2035.25	1896.5	2770.0	2154.6666666666665	47746.5	2195.75	3128.0	2710.5	2280.5	2396.75	2229.5	2240.25	2707.0	2160.5	3698.0	3312.5	2273.8333333333335	3556.8333333333335	2663.5	2697.25	2283.125	2245.5	2905.75	2673.0	2156.0	2722.75	2595.75	2347.5	2456.25	2777.6666666666665	2809.0	2629.5	3738.75
Adenine	442985.625	77244.0	2629485.5	1398629.5	1306318.75	1258528.8333333333	512105.25	650037.0	865504.0	1475622.5	1557435.5	637199.3333333334	97059.0	566477.5	1333924.0	2565955.5	2996646.5	1062895.75	1884902.25	1431356.75	1012765.5	976346.5	1085092.75	931231.0	986504.0	1609491.1666666667	2355122.75	2040448.75	1530755.25	1840570.25	990074.5	894419.1	848787.4166666666	1068303.75	828761.5	1375225.375	762199.375	1868284.0	1875637.5	1940551.3333333333	881794.5
X.R..Amphetamine	328.75	1064.0	5369.5	1421.75	1357.75	1478.6666666666667	430.25	549.5	727.25	1419.5	1916.0	470.1666666666667	522.5	496.75	1308.5	5217.5	7482.5	995.0	2901.75	1797.5	993.25	981.5	953.0	865.0	798.5	3017.6666666666665	3733.75	3562.25	1655.0	2650.5	973.0	1039.8	859.8333333333334	850.25	688.25	1395.125	669.25	2456.1666666666665	2711.0	3218.3333333333335	884.25
X2.Methylerythritol	1500.625	5328.5	4860.5	2474.0	2274.75	2352.8333333333335	1550.0	1359.0	1915.25	2616.5	3018.0	1525.8333333333333	6356.5	1748.0	2098.0	4240.0	4503.75	2384.5	3291.0	2316.25	2417.0	2343.0	2510.5	2291.0	2035.5	3507.5	3898.5	3324.75	2914.625	3674.0	1954.75	2078.1	1826.25	2119.75	2126.625	3537.875	2004.0	3214.3333333333335	3207.5	3713.1666666666665	2468.25
Tyramine	1366.625	122567.5	1249.5	1243.25	1379.5	1361.6666666666667	1440.25	1471.0	1490.25	1760.5	2111.5	1411.1666666666667	2069416.0	1553.0	1363.0	28616.5	4635.25	2191.25	1712.0	2814.25	1914.25	1508.5	1284.5	2623.5	1414.6666666666667	27170.5	2747.0	1918.0	4546.75	1755.75	30200.25	1996.5	1412.4166666666667	1237.25	1555.875	1417.5	1576.0	20284.666666666668	19256.75	1791.6666666666667	2103.5
X3.4.Dihydroxybenzylamine	22570.875	231335.0	6923.0	7620.5	6511.75	6626.166666666667	7551.5	7055.75	6967.25	5469.5	8099.5	6694.0	184447.5	9895.25	7458.5	9382.5	8507.5	7853.25	7907.5	8151.75	8537.75	7842.5	8469.75	8830.5	7484.0	9960.5	10350.5	7977.25	8778.0	8073.25	7994.0	8758.3	8425.666666666666	7232.25	7854.5	8843.125	7384.375	8436.833333333334	10800.25	8879.166666666666	7395.0
O.Phosphoethanolamine	23073.0	11847.0	36301.5	28335.75	24501.25	25910.166666666668	20438.75	28673.0	23052.75	34774.0	31381.5	19148.0	7521.5	34347.5	23403.0	35475.0	23888.0	17967.0	30202.25	25671.25	33738.0	24291.0	22203.25	22632.5	19841.0	67331.83333333333	20540.25	35489.25	22986.375	27443.75	24203.5	23495.2	19305.083333333332	26781.5	25672.0	30719.5	29854.125	26912.666666666668	21832.0	33634.166666666664	25644.5
L.Histidinol	829.25	1755.0	765.0	675.0	503.5	572.0	740.75	839.25	777.0	641.5	642.0	642.8333333333334	1326.5	540.0	716.0	714.5	1931.0	850.25	676.5	804.75	1069.5	855.5	1286.25	636.5	740.6666666666666	1106.8333333333333	1377.25	830.25	933.75	831.75	727.5	716.2	689.6666666666666	2022.75	934.125	1057.625	854.5	796.8333333333334	858.0	988.5	1015.75
cis.cis.Muconic.acid	142395.25	107273.0	178168.0	141373.25	173242.75	150859.83333333334	162010.75	186829.25	168201.0	120434.5	157225.5	158914.0	105069.0	127614.75	159924.5	129986.5	121921.75	175968.0	156671.5	169170.5	178081.625	170399.5	137090.0	183813.5	142826.66666666666	158768.0	141529.75	144049.75	133679.375	146198.75	152294.5	165470.7	165021.25	137767.25	157389.875	148256.5	143208.375	151347.66666666666	145198.75	125130.83333333333	158372.5
X2.Octenoic.acid	5344.875	4561.5	6544.5	4459.0	4543.5	3883.5	4881.0	4792.25	4332.0	3006.5	4095.0	4335.666666666667	4207.5	4867.25	5639.0	3255.0	4112.25	4155.25	6247.0	5151.75	6047.75	7548.0	4848.5	4624.0	3440.0	7223.5	4481.0	4274.5	3748.125	5607.25	6283.75	4816.9	5287.916666666667	4329.25	4188.5	4377.375	4359.625	4103.0	3549.5	3683.6666666666665	10973.5
Vinylacetylglycine	5138.375	70531.5	4627.5	9503.75	5054.5	4824.5	5023.0	10783.0	5120.0	4113.5	5576.0	9442.166666666666	59006.0	6562.5	21129.5	10892.5	12633.0	7282.25	4936.25	8649.5	11358.875	5724.0	7884.0	5015.5	8671.166666666666	7767.666666666667	12579.75	7432.5	10927.0	12106.25	12584.0	14117.4	6544.166666666667	6747.5	7218.625	6087.375	9844.375	12816.333333333334	8652.0	7842.666666666667	5140.0
X3.Hexenedioic.acid	41389.25	16851.0	48983.5	44195.25	31246.25	44523.666666666664	44726.75	37889.25	36683.5	35751.5	44396.5	47326.5	16247.0	50221.0	38860.5	36974.0	35750.75	33365.25	40012.25	38908.5	46016.625	40511.0	51711.0	52797.5	47397.166666666664	47193.5	41330.25	39752.25	45297.5	44505.0	48036.75	43205.2	43913.916666666664	33018.75	42261.625	43296.75	40340.625	40463.5	41364.75	45912.833333333336	43062.25
X4.Hydroxycyclohexylcarboxylic.acid	5741.25	23552.5	8146.0	4156.0	4560.5	3543.0	5416.0	5151.75	6712.0	4700.5	7655.5	4597.166666666667	23074.5	4952.75	4698.5	3577.5	4111.25	3864.25	6912.75	5045.25	5840.75	6783.0	4377.75	6979.5	3766.8333333333335	7460.333333333333	4190.5	4200.75	3422.625	5491.75	5680.5	5930.0	5483.25	3804.25	4819.5	4178.875	11063.375	4001.0	4153.0	3890.8333333333335	19375.25
Caprylic.acid	9215.5	7212.0	15912.0	9088.5	10511.5	8387.166666666666	11862.75	8559.5	11045.5	10217.0	11379.0	10324.666666666666	5362.0	10450.25	9429.0	6789.0	10877.0	9593.25	12722.0	10627.75	10274.5	13149.5	10319.0	17017.5	8582.5	9839.666666666666	12440.0	9386.0	7675.875	9640.5	10425.25	12124.6	12955.25	8836.75	11886.75	7851.0	8854.75	11916.166666666666	8845.75	9016.166666666666	13687.0
