@format=row	BXD56	BXD45	BXD49	BXD101	BXD40	DBA.2J	BXD87	D2B6F1	BXD65b	BXD100	C57BL.6J	BXD48	BXD65	BXD69	BXD70	BXD73	BXD84	BXD63	BXD68	BXD66	BXD79	BXD81	BXD29	BXD98	BXD62	BXD90	BXD64	BXD102	BXD60	B6D2F1	BXD44	BXD73b	BXD48a	BXD32	BXD9	BXD61	BXD89	BXD27
N.Decanoylglycine/L.Serine	1.93610223642173	8.2972429638139	13.4787529785544	11.0180334092635	7.27394173507162	11.5039391469709	10.3992125984252	16.5810497272214	7.70668343670035	14.9750900669068	3.00799566686441	15.356136230182	8.67788532403086	5.7321323960164	12.6011996572408	19.0690152801358	9.15741768405475	12.9160741670152	9.22573107696665	7.47324008254987	7.94172887069588	0.716007858546169	10.3167414840243	10.4882401770891	12.7615268329554	15.4464640727066	8.6800056963828	7.92058526740666	6.6087091435664	9.70655757723776	10.719220246238	7.78543755697356	10.1722210504113	16.2789161891813	12.6241627701251	5.78015958885583	12.1674741141826	11.3205502685386
D.Ribulose.5.phosphate/L.Serine	0.630077979948013	0.419293509810751	0.750674599663806	0.267967655334954	0.265436775735791	0.298522403631954	0.383536422456352	0.730043208768757	0.344005606524942	0.39382955339112	0.298694047530625	0.342624497229028	0.319718840170448	0.57669299227913	0.477770991175974	0.490006086002413	0.398100568542777	0.33836607537426	0.416719971343406	0.59103405752421	0.278276276656331	0.379484701825119	0.565139406212707	0.506166080215796	0.423235526365266	0.327120173222663	0.303690564571178	0.313749865095512	0.384647337876562	0.361855552773542	0.37578493347361	0.245172796136084	0.457203395856145	0.677397323936263	0.404928292892524	0.343459061120018	0.71313560973437	0.54466779095492
Sedoheptulose/L.Serine	3.81875468867217	4.28840730295384	12.5701851851852	5.85169875995564	6.3260078387458	5.6491462113127	5.76322220282772	8.2437412314887	7.29895255699322	7.31548247598934	2.78922318951497	7.28352597131319	7.54919644383655	5.84949932745479	6.61460957178841	6.78075947838686	3.3628829563209	7.24087534193044	5.67857921115711	6.69463045889651	5.71463224465044	5.12152894884767	8.42151209786064	5.58034596981965	6.57841418273914	7.42484641638225	4.50854353132628	6.12031189083821	6.54440233534774	7.25511135450895	2.83679149225025	6.625133326869	7.4435098008952	8.06194690265487	8.90171092496881	5.24527491408935	7.78171324422843	7.10118801347597
Aspartyl.L.proline/L.Serine	3.83544303797468	2.7992442592772	5.52670574824947	3.67523586399038	1.90222240929371	2.18695450085214	2.895509953521	3.64623955431755	3.55941268378671	3.16184908284795	3.16944776606153	3.02329479768786	3.0465028029323	2.84709391139885	2.80128009753124	4.60965299296136	3.30275535392621	2.63486149820829	2.36839713527466	2.58870814005211	2.19251479093266	2.20984719864177	4.67772157203149	5.11773442246675	2.82971591385234	3.10321807600137	2.45572119258662	2.73580565334077	2.11070000991048	2.75212935392286	3.06398162178015	2.53817006575281	3.4974617448691	4.15785687709289	3.43801624449339	2.92469034421406	1.91686745184897	3.38560599656212
X3.Methoxytyrosine/L.Serine	10.3239588967009	7.55715406748627	21.5215599239061	10.6296126728322	7.59418585111746	9.48611111111111	9.34413471062686	16.2638700947226	6.97902674678921	11.8732555292581	9.88414272395966	12.0319760754543	11.3233106808565	9.8960809102402	10.8272713886026	15.3280791538724	10.4330874604847	11.1960120845921	8.53442064583743	10.8145739315105	8.22493765586035	7.35367231638418	15.7888462315619	13.9022556390977	9.85178701677608	14.2673137460651	6.8315400134499	11.6182652457075	8.87649347040845	11.4041606886657	10.6645117386866	10.4456505121541	9.99512953367876	13.2592944154406	14.4754383422692	9.61063638407915	8.36295377383129	12.7447756444256
X4..Glutamylamino..butanoate/L.Serine	3.79502982107356	3.24763938848921	6.49187069625096	2.60148353987854	2.51519367764915	3.19471897397209	2.83813985472987	6.20350037537538	3.61164634146341	3.94273557548985	2.68012593648021	4.63843561546648	3.23689178044534	3.34435614799624	3.36005118128227	5.76336720032841	2.09243839553658	4.49742718446602	2.68588567541382	2.82283853309543	2.24207198939533	1.88170177612557	3.66746456397259	5.28838507150331	3.63555124892334	2.35360048468063	1.9811155171293	2.50848486785338	2.18474952983416	4.24021124506561	3.22061241265927	2.58034668982968	2.05210416578018	4.85261847552326	5.4170055853804	3.16968887900026	2.93925834136491	3.27343813857178
Dihydroxycoprostanoic.acid/L.Serine	8.68570128540553	8.04987461688493	15.4727604285389	8.0570516379789	3.84294217687075	6.43654050767594	6.82532299741602	14.4767588283603	10.8066046341908	9.06718603926457	7.52940796694428	8.39265083440308	8.70440096594549	8.07489168557871	6.58440046565774	13.3226380404484	6.07050889025138	8.68619913744609	7.38173474590675	8.54549268446169	6.55184743742551	5.49330760882672	12.5918942873258	14.132923191648	7.12759894459103	6.50017927572607	7.33201010465536	9.03880700138185	6.16192496865657	8.49492358661964	9.25322902059193	6.98405397117449	8.32711732711733	11.3882736598954	11.4009358593928	8.10362153962837	4.18024868640057	9.45576892806548
Hydroxypropionylcarnitine/L.Serine	8.59477712742008	6.82840935948948	14.6924242424242	10.5802041560335	6.47835435779816	7.32756532272019	7.58848540565387	18.7424156506946	12.9646140376477	7.32469036350821	8.3457134678689	9.6198271105389	7.27494027514622	10.0925734914905	8.23105339751483	13.7013113754193	6.07125337257788	9.13768616234343	8.0578231292517	8.95056574755575	4.56403514841209	6.04190981432361	10.2794185358153	5.6271526128266	10.752109536698	8.24545178896301	5.61346472646896	6.79240221529941	6.06598310073104	14.0709860152239	8.88658916926566	5.72667840080463	9.20353053435115	7.80954155795751	10.38301631847	8.746239639824	5.84872146118721	6.10710110303462
X5.Sulfosalicylic.acid/L.Serine	0.842037935597706	0.622476461336264	1.83100453172205	0.995890704757003	0.583881345202258	1.30063271699736	0.888570428978955	1.80387903099268	1.09217804985986	1.37478974126363	1.00675063233225	1.33184792849686	1.22540292646375	1.07734867461257	1.04848277435546	1.28804802807372	1.26098474235207	1.22973493144321	0.864885496183206	1.1248291571754	1.0139260352301	0.601200923787529	1.23400424816216	1.71929784773093	0.838817056054452	1.47867105298932	0.833255864822005	1.19977683689222	0.893021370567599	1.06652444015081	1.10456019171131	1.13538170095384	1.32650731653647	1.36470511609731	1.31761524764229	0.960858372958329	1.46782714323367	1.52679467791742
Dihydrobiopterin/L.Serine	0.337933171055543	1.74948528521255	8.08757297748123	2.33193387035214	3.27035241334395	2.712053285513	2.20749481847964	5.24399579556948	3.70162903091409	2.68880181861866	2.75645843673923	6.40340352595495	3.71333361365739	3.15764421137555	2.58419147365831	4.26280932139062	3.11450141553948	4.17272440661172	2.73229601358861	3.20889291481234	2.90411200140882	2.12550739513834	3.12437273835942	5.65612176378423	2.19622764227642	4.22423300970874	1.97367398484554	2.92720492261794	2.26683459873696	3.54551942548731	3.13955876092455	1.36222262097015	3.0701871657754	5.29266521423384	4.37809527983521	3.26634567618174	5.49776804875955	2.84138208305742
Anserine/L.Serine	6.11581898277934	6.55570683004311	7.26833708105793	8.16185052379948	4.92191243737748	3.04691322492445	4.66250088258137	6.28937728937729	8.10939211391019	5.53735774369124	2.54768874519399	8.52256802998208	5.51975123445215	6.00567745895351	6.31304198506053	6.66072646404744	7.44548052338698	5.59395000603792	2.33994217265593	7.18808998676665	4.71913006152525	4.30382616910723	3.19704594738349	9.78812136862492	5.78846318676609	11.6360718870347	3.23501937264476	5.09926590008445	4.22070286695733	4.29218640315352	5.45214176994999	5.35798306148055	5.94874799555939	8.30726533848746	8.57099957099957	5.5630979498861	8.54654033495696	4.35844881375608
X3.Oxotetradecanoic.acid/L.Serine	0.805629998522864	3.26046721588985	6.03583496354259	4.79080516693492	2.95707649021789	4.56954785799072	3.78012479248955	7.26782474850201	4.31943701687005	6.12250652301995	2.43344809598331	6.24961166208627	5.27809819800974	3.26049650116628	5.44530844997408	7.10549123805909	3.71966338567886	5.09245314131809	3.89521674140508	3.49214581145661	3.79408719659496	0.885614307931571	5.03895015154446	3.37634169153343	4.83906563485239	5.46822843354112	2.95190817512592	3.63848328929681	3.20651410217806	4.39470337811688	3.05271616060776	3.15574338367743	4.84396343913218	5.71412987898415	5.10345356084602	2.92729452054795	1.7829730369298	6.16919127086008
Pentadecanoic.acid/L.Serine	0.099901349445385	0.145742636190745	0.0727771183996518	0.203322561717854	0.0921294578605531	0.278484009496314	0.11949938200895	0.143216707767353	0.182782957003682	0.256133395070749	0.178714764046493	0.127260694273111	0.221886793400972	0.0784166406206172	0.277735598188418	0.222325483803602	0.228656283486679	0.283667683188203	0.189949908447337	0.16105515966752	0.135891128882736	0.125964308822147	0.169169933091071	0.112619458272611	0.129665362985832	0.298936433341578	0.140717311754724	0.0775726010880898	0.11323386329279	0.130461185963035	0.156024397012722	0.0642718863057846	0.194727873989041	0.0948131723927283	0.1494503423018	0.148462263937931	0.209117535656444	0.252180301201658
Tiglylcarnitine/L.Serine	6.50779851700332	6.81230841782598	9.35230090934142	10.4019713261649	6.26375606375606	8.88129194630872	7.49035843920145	12.2819452831065	10.7692727272727	11.4616717875995	8.04185629568335	11.9577046181984	10.343230264699	9.2834440227704	10.7591454492245	10.6214478225921	11.1272195999101	13.7336199229173	9.43414669466367	12.2798794272796	6.98401270513499	5.084375	5.7493194025458	4.84929316190111	8.19090357792602	11.4210415791684	6.68249095493915	8.45556393407304	10.2771433167122	11.4402705814623	8.57713621126086	10.7666246454459	8.55990415335463	9.89282341831917	14.3300817673218	8.45051903114187	13.2787684014099	7.03878376003281
N.Undecanoylglycine/L.Serine	0.294725465598765	0.943164011491251	1.68819637883008	1.03310609970988	1.27271959221606	1.57396669640202	1.45701866643131	3.26003279537413	1.55824578634442	2.76709905660377	0.943643395798945	1.8191082359488	1.16029325782908	0.697292000712631	2.7096108490566	2.73769073270609	0.858344169917642	3.31165999428081	1.75000671555591	0.655879831435575	1.40669183033715	0.773315226616873	1.48609737542792	2.35805157236617	1.62212667835611	3.90992092020129	0.814221592882524	1.34823682990089	0.466828869112855	1.80927776386771	1.88345226470367	0.997241439705754	0.825888155359757	2.27963715983735	2.44594892387552	0.836410783306424	2.49516889391047	1.94233380755303
Uridine/L.Serine	0.122688227676032	0.14790260983526	0.367959712479807	0.0940396310220773	0.0628407588223598	0.105169043852307	0.106680301583686	0.277918444267166	0.113252245695034	0.139290026147458	0.116703525432548	0.20057984575796	0.0933414156190347	0.159985448064715	0.103114990435695	0.214713247944944	0.0709514125071123	0.102791150244144	0.163775245986535	0.122686093181923	0.0898343286326154	0.15277405161775	0.176759873592678	0.143206616191383	0.16132222402706	0.0815666336722757	0.0563871900027476	0.0839635619128712	0.156998759107049	0.181856659787776	0.154865709842345	0.0989699591952616	0.144635819982365	0.163594982764476	0.103868813049654	0.0894900937647882	0.134063272564375	0.117153485741589
X1.11.Undecanedicarboxylic.acid/L.Serine	0.242446950044294	2.7294284364667	4.55839097441408	4.23377949596995	2.81664069803677	5.17361026267563	3.89747978516201	6.42212129308042	3.59542309093116	6.2621814738292	1.26582512047931	5.34358398038414	4.41872857821921	2.6225542749933	5.6765228132479	5.36078562394101	2.14837477758972	5.56271389972981	3.99714697671565	3.58503102037224	3.63157894736842	0.787375989491514	4.30055862847079	3.20748889359001	4.15696171365259	6.3969654199012	2.90242857142857	2.7944391042757	2.52461672198514	3.61123983462814	1.49776599049053	3.13173213549067	3.47904342807676	5.53360623266869	4.66189098375957	1.31401998462721	5.11672592178325	5.06150735139234
Gamma.CEHC/L.Serine	3.16540917005223	2.4494277236117	8.18904572324768	2.88807065555417	2.71071257197697	2.33981655431539	2.49895931882687	5.39496449849017	4.99516487223456	4.06331694782706	3.48336320191159	6.08740689013035	3.94648523037047	4.34106033717835	4.17772727272727	4.14047149466389	3.33771574973031	3.83203044215577	2.50808469682387	2.15821678321678	2.43796429759397	3.46117611305273	3.80534722898607	3.61339370829361	3.49971498160336	2.58407373972538	1.8369801084991	3.17811158798283	4.2104118616145	2.6089539501756	3.20923565248554	3.77945569200133	2.90084210526316	4.87605084795066	3.51063082059392	2.543882622541	4.99053222161615	3.33374954909959
S.Acetyldihydrolipoamide/L.Serine	1.63108538226561	1.72370383628662	3.46480526772498	2.80773975087677	1.61409336047716	2.85215868525628	1.56255176167152	4.50656167979003	2.23949839309345	4.08499466501937	2.91761733213249	2.31829262887283	3.08729395724449	2.00764298538087	3.18675508169722	4.62131747860434	3.32025486250838	3.93055025242883	3.0589271041202	2.77038422305338	2.11714863433578	2.28970647366305	3.5421124206709	2.6236935003807	2.15949860902376	3.99933818663137	1.97431329359938	1.2293151242737	1.96799728947206	2.46143126993466	3.27864222390753	1.6849152918547	2.28523704598763	4.616469292206	2.85072199075395	1.99470269765705	4.0337280342634	5.29763217073063
Ubiquinone.Q1/L.Serine	4.41007277347811	4.66887524240465	12.013982300885	6.10978947368421	6.28640979273891	4.50969116080937	4.09493984869155	10.4036040289581	9.16841236262319	7.41881693013768	5.88559172344184	7.89121907060954	7.53438273184882	7.69998032657879	7.4526657206568	9.19007486806039	5.59821327603754	6.64231431029538	5.21827065561296	7.83809523809524	4.33318005649346	5.49927571221632	7.61700053614076	6.28807232913072	6.36332799396966	7.46971569839308	4.1325513594142	5.17252059308072	7.26965525088178	5.79435777810176	5.11430203149221	7.20651829975741	5.32507039143157	8.01415184547715	7.22672357664762	7	8.64051538046411	7.11506573492834
Isobutyryl.L.carnitine/L.Serine	1.48566981223854	3.21296708185053	5.08647433495691	4.25410436822046	3.36909199343969	4.81204545454545	2.85544408890426	7.51956546467979	5.3675577707295	4.94318915429309	2.97986560032706	5.16317867719645	3.78714325535519	2.35691918583644	3.69042360971692	6.3047798141963	3.26593218102652	6.1938093327985	3.32546387279549	2.64145499343502	2.68168143751525	1.23004644130036	5.63062511259233	4.79288107732187	3.34194378463975	6.04165740946456	2.28614830651513	3.53603928281827	1.9870315658529	3.29261422476285	3.80030312215823	3.05253987401153	3.36518735608122	6.00114563941	4.88149921813917	3.81866511794139	8.0149552593705	5.849033640037
X5.Hydroxy.N.formylkynurenine/L.Serine	4.21739850869925	5.57633661455317	16.2312290769967	4.79218956406869	5.57456519057605	4.58438887084551	4.53070325900515	5.36486294560432	5.54735889110889	5.85350446608192	3.63311526479751	6.61226295828066	8.38974919247577	6.47032567366507	5.55095878000906	5.00340787598004	2.7056348035197	3.98053705692803	2.05824276507014	5.5068770910074	5.18707242274121	3.63982102908277	5.46331061003321	5.157425675216	5.92611442611443	6.07404511949967	3.09537352089787	7.03531415254997	5.06604820805582	5.11301942621896	5.07661159701976	5.97142108023073	7.88207894091689	5.97355760664267	9.87885680379747	5.31871072117479	5.1161127975715	5.73101507345926
X5.L.Glutamyl.taurine/L.Serine	2.61824915132188	2.02544868199664	0.86690932311622	2.8396771037182	0.88092082180032	0.904075663442858	2.15603369465848	1.91132185943633	1.99138191883987	1.67674753644903	2.42232838300966	0.666823907389464	0.661014158093092	0.666082368958475	0.973880794701987	1.62283629533304	2.89080291970803	0.868188505617872	0.615571776155718	2.53956924227784	1.20420606812954	1.45919282511211	2.99257018114971	0.363440674634565	1.4232965921305	3.35825872182772	1.98304919312858	0.591079550588873	2.45506243996158	2.15137900235472	2.67900337621266	2.71023403411345	3.1650915534554	1.50215523035425	2.46447426851532	2.10327263779528	2.14630181976608	2.5951486089511
Palmitic.amide/L.Serine	5.23488276429453	11.2943706020328	5.41818326947637	3.57099790820721	2.40005310674456	3.55609674168626	2.96346990979671	5.6374296435272	5.99261432618373	3.4142122926005	3.81245505067015	4.11543001022897	3.90150209851999	2.49722452625534	3.04438555813183	6.50695208852326	6.12534026231131	5.3135466850195	2.57322010467068	3.33103025347506	1.77987641995629	1.30521731656305	6.76645306546588	8.53224535734384	3.07826245498883	4.2908875739645	2.14585973806506	2.81246192984342	2.11028173200779	2.70354749838441	3.3993655269651	2.38706634524683	3.0425854074004	4.69719217620355	4.0594522106632	5.21869467000427	4.35803477254942	5.91322964858746
Palmitic.acid/L.Serine	0.00477883613222198	0.00796318045419703	0.00779191470184238	0.00549597133644954	0.00305483893165199	0.00884919875317953	0.00373887961458767	0.0140456187000539	0.00853379086883945	0.00759796739239825	0.00710758047656009	0.00789145838610978	0.00636314243209513	0.00196604225732534	0.0067922869004048	0.0117996044929193	0.00495379526461002	0.00674147901123713	0.00569831158627533	0.00278304599409022	0.00254212509464468	0.00323376747184562	0.00718928354293605	0.0116275556304048	0.00525148847513132	0.0072530322320981	0.00269145347937625	0.00270669306611672	0.00217419015474648	0.00322228130478901	0.00555773535804796	0.00192739483215586	0.00277121340980783	0.00627246359891318	0.00484801794953228	0.00684967622364128	0.00885295831132829	0.00660926879741344
Glycerophosphocholine/L.Serine	1.52870985825258	0.890158984471284	2.38305715489398	1.66252774794128	1.58778062748129	0.906203856277686	1.3360917772742	1.20463232513747	1.79904020410849	1.35953985178817	1.40381096827002	1.68360909032383	1.48061430643228	1.14307827102804	0.961716042116278	1.84087686949396	1.50746041412911	1.54592024028033	0.912385247221775	1.65020051039008	1.00487477911157	1.13221990257481	1.18934839190855	2.162449724734	1.05973920002511	2.04855173452861	1.18028310838287	1.47618152069659	0.889837471971923	1.36841289789454	1.31433723319495	1.20330744439161	0.618760464713467	1.82718364054546	1.91667146338188	1.45213461767154	2.16502146648186	1.67512513419684
X2.Hexenoylcarnitine/L.Serine	4.19469318244245	6.16407083422232	14.7338832211852	10.8430786474874	8.10927687062623	10.4894723804806	8.39819407350884	16.3019728729963	9.87128492861508	15.0494465708079	7.518728644188	17.1710439921208	13.3742995608057	7.04699315808426	11.2998309512832	14.2352978453739	8.18129234837217	13.4309944911569	10.6580777096115	9.67660332541568	8.02677050377221	5.5869511896002	9.95274487326455	9.45957075118543	9.50915235145029	16.490903577926	6.68762343647136	8.09957692704571	7.41390113715479	9.9620253164557	10.4	7.11792895093239	9.14073161485974	14.4416300508314	14.6667156071062	7.03282869837091	14.200332594235	9.77503864616386
Fructose.6.phosphate/L.Serine	0.256046892971755	0.0829262272025351	0.0951553867742157	0.10181348081843	0.121396490775661	0.0927757353746653	0.157558564018382	0.104704408373248	0.169700772422013	0.0523549903194927	0.120061315966653	0.0625017924916111	0.0568379034778022	0.0942118641619888	0.0731586221169316	0.0843891383166201	0.119507149185382	0.0819668070130116	0.044185081214821	0.0813193624159567	0.0774463508731558	0.0725409392296864	0.125455573002463	0.120398060519048	0.0564832262365063	0.215530633272569	0.094366877537181	0.0586057311810295	0.0551891233555899	0.0507985950453364	0.0634025117856901	0.110077509388609	0.16758987368165	0.115858366147107	0.160818525160746	0.152196402212872	0.1339544738642	0.0814863346172289
L.gamma.glutamyl.L.leucine/L.Serine	2.02810167600733	1.69647680563711	5.06484106849724	2.07953710836035	2.33314403717088	1.66729663753051	1.85731563255892	2.40942930300794	2.46405690989267	2.47159457714655	2.27926202435163	3.25956624703976	2.36421438706396	2.28909814013335	2.51722013009243	3.33947313650284	2.5723564562224	2.42938430878959	1.49964320243083	1.77747962956903	1.61866902237927	1.36989926326868	2.31605311518169	2.9958111045248	2.72270601515885	2.42950951487537	1.63873205355703	1.74883586213043	1.64885161290323	2.50368527151317	1.97262256907294	2.21324220141881	1.23240570377185	3.46430785764477	3.03946327511714	2.07725582638703	1.70537093252383	2.35837390075377
Palmitaldehyde/L.Serine	3.43620899149453	13.4376744186047	5.26561166705453	7.45670606372045	1.97547755387507	10.2507867344469	3.3020802080208	15.0966600057094	6.91600825127467	7.00043306707728	6.52691963286322	5.83088071348941	4.59197150508281	1.5254111778003	3.5916373583431	11.5415403586292	3.27630708140304	6.71160533178789	3.93189088056008	2.93431051247884	1.86391636055383	1.39149027154159	9.22266155208026	28.0982209043736	4.09049061175045	5.38698494453249	2.50899436051537	2.07565580706579	2.37529276181271	3.4199724636434	3.54669156128886	1.48471283600252	1.70508061094612	6.00695215911127	3.04492943579114	5.31243008079552	4.47653164645441	4.01674969074922
X5.6.Dihydrouridine/L.Serine	5.03269180068547	5.25004542976558	11.5775200409347	4.12867660134438	5.50798293723339	5.68784419073203	4.07749305341155	8.92670740353128	6.87426979767109	8.79423321042133	5.47371632404018	6.77851218247797	7.12928877048519	6.94816261317238	5.99299046377048	8.60728791478274	4.37053059062417	5.28565723413966	6.27232465219275	6.93303267528931	4.35607211252724	3.85381947381778	8.95935332224961	9.56459752712592	5.60169210351692	6.49164478395799	4.21747854968171	5.51679786336801	5.56704713775377	5.84678190511217	6.58051648120932	5.47475961538461	5.88056334593342	6.98724468528554	7.71509113376583	6.75654098490238	5.07094500969951	7.58060445453972
Adenosine/L.Serine	2.28919202518363	1.69012519012519	2.37347459701388	1.01439194680135	0.379186803597798	0.655825550960987	0.475533791812192	2.65461262762657	1.59626475502614	0.946157047905204	0.727388964080558	1.77034253994043	0.815673289183223	0.344424302157767	0.604397681969504	1.76448455713702	0.596316461490279	1.12016975383276	0.860527167416272	0.377169044891157	0.384436958726236	0.485707888648407	1.70068885962717	1.63451918930574	1.02042851530628	0.494175692374791	0.344759125078482	0.609294707590083	0.431447092983996	0.775316517430405	0.855116155346693	0.565117779395223	0.650386713508338	1.00767066631399	0.485953348089412	1.33268370258345	0.84557037232638	1.50354157280873
X6.Hydroxymelatonin/L.Serine	0.545883496811462	0.498498861205052	2.69907352181001	0.360648811206626	0.571766551536544	1.11551328995548	0.718779593125143	4.68917696713898	0.420744441550446	1.2593204933997	0.556203112406225	2.57675633067297	0.436673762389701	1.35372855561704	1.78258339798293	1.81999594895686	0.220852628103893	0.218930478756085	3.81258229700073	1.71693183015488	0.475779694757797	1.74197002141328	0.760010893564043	0.707774323352846	1.58552847818942	0.311040576477653	0.420868376351659	0.767387521263907	1.51934463653009	3.02496479811242	0.540729846413953	0.599562996893592	1.54609281077182	0.752639022966572	0.787492510957651	0.250581182299225	1.46286503957332	0.294512018747579
X3.Oxohexadecanoic.acid/L.Serine	0.302920663635714	0.586643112410656	0.842673055914192	0.606440221082216	0.351551500159467	0.575666122892877	0.459591319719937	0.831887696513797	0.708335326476919	0.691662942502068	0.554186466451245	0.841317076309355	0.679551995321421	0.316290082751487	0.823271228950197	1.11031861364018	0.542740618113646	0.642084398888358	0.607175477184611	0.55263184668446	0.392846295402977	0.26852615943225	0.712488773188779	0.516329185481839	0.621814230995875	0.872915496348608	0.348574271694747	0.448027078089237	0.455026492707384	0.478177694626088	0.555470882217417	0.416186978053104	0.42131724704279	0.66783800474113	0.570668784169004	0.421251577038322	0.917482647718238	0.648482493212645
X.R..3.Hydroxy.hexadecanoic.acid/L.Serine	0.49256850905713	0.621311827956989	1.16851437424686	1.07282405781565	0.657180665425779	0.81856491146679	0.807589766167694	1.02678228183333	1.32295722741317	1.140721051311	0.944874298168148	1.16802519037942	0.91961845058029	0.424137669458924	1.24775997827858	1.38521259211297	0.632070171854651	1.04128172275047	0.86546572876605	0.846127484578478	0.56401179941003	0.537121971349408	1.14654008686466	0.78532507355074	0.967799257677591	1.37102019208954	0.592424478052953	0.609531279120333	0.790226828604645	0.740295421525165	0.767308068938504	0.557363809896726	0.734824013408502	0.883994916174896	1.14932808688849	0.759782048319141	1.07381666974061	0.851277145994969
Heptanoylcarnitine/L.Serine	8.21916038751345	21.072939460248	15.5900321543408	15.7149045620685	13.0351889241419	23.3955801104972	14.5483586693104	39.4300626304802	24.2949138638228	29.5097363083164	8.27994320198793	18.2877622377622	23.6693915840257	20.1022085259373	33.8838709677419	22.8610828414411	14.4413652275379	34.9084400904295	25.2167602090188	15.481094432833	14.1462577739653	8.70385938097058	8.08766754644724	7.34725722039155	21.8556634304207	11.7289195600604	13.3781826163301	15.7111689351481	13.7345227858985	25.7156260109997	20.5561567470077	20.4627133872417	18.8901292596945	18.208125135781	34.4109541853255	14.5443253360558	23.8345738742092	13.792331534841
Alpha.Linolenic.acid/L.Serine	0.0449649407021753	0.16561287253008	0.116804586901794	0.0653936371809634	0.0219158060228338	0.135143501807934	0.0482384756539424	0.26800606520091	0.0552233151641366	0.0714306405990466	0.0608400425900644	0.117391323864759	0.0608261034871323	0.0342625485194244	0.0925149320116914	0.204171169558061	0.0673455867248728	0.0424019357693992	0.0411612271002272	0.0347183028823261	0.0259709989724045	0.0334659551710763	0.100135454991651	0.718085459074935	0.0805610428774562	0.086298024667459	0.0402440352979627	0.0162278854668083	0.0230040205640311	0.0465392006126614	0.0498318693111809	0.0124964289385287	0.0427107674281744	0.17072313710792	0.0195050506746664	0.0384824904825877	0.162616086788165	0.0678018422101104
Linoleic.acid/L.Serine	0.00406405641861548	0.0276294662026531	0.0117426176804771	0.00802989889822864	0.00212351655619773	0.0167204588511506	0.00486687133542866	0.0277065833653621	0.00669670920469356	0.00788346369752834	0.00698557995833438	0.012153166659386	0.00573308309421007	0.00260521052755596	0.00719076966799412	0.0196511909881645	0.00431031330287802	0.00528432499816483	0.0049716503937122	0.00350582561618832	0.00223693929299303	0.00250008574905573	0.0095423840719525	0.0683924539059815	0.0085034232026329	0.00666134856207246	0.00347834652106283	0.00182519444530545	0.00205273511299585	0.00424731381593417	0.00494840119893305	0.00164051557977177	0.00285061116443711	0.0129404487994434	0.00291077251864765	0.00461035173558219	0.0102094952362809	0.00515637115589193
Retinal/L.Serine	1.44490491058757	1.79692747854211	4.52737944374041	3.36305695579118	1.54823569715656	2.08200993165839	1.78198451034892	4.46787874691629	5.41532319507512	3.36035016399501	2.29000333811141	4.11802220297614	3.83558460736623	1.56137551362349	3.2629803851957	2.9949469361634	2.14214625703159	3.74013967946389	2.41144136807818	2.35085188337637	1.57038447803833	0.7722272133982	3.54283512049149	2.15562443130118	2.02276335100488	5.86445978003019	2.57340088663711	2.10380595014741	2.13560398422354	2.2786091044605	1.16608845277403	1.29263862875305	2.57194282971575	3.45353029647485	2.31506373117034	2.72263099219621	7.13934563290786	2.82448221548299
Stearic.acid/L.Serine	0.00654895315898048	0.00911029061420279	0.0131697860324484	0.00886556291734649	0.0063472628175229	0.0130270893687371	0.00658600099535534	0.0173556958021438	0.0124953246166397	0.0137244047676324	0.0109055640042982	0.0142855738183121	0.00872764356983802	0.00273765080896361	0.0117961995086307	0.0160669919456543	0.00938939621279496	0.0106722748704886	0.00937990340128493	0.00605083018174324	0.00511468338416433	0.00491148576756951	0.0123620572378169	0.0159713493682375	0.0083844256816148	0.0169220621225463	0.00533124786851985	0.00531423360597219	0.0042745955833037	0.005648119330528	0.00913628337956786	0.00271863819563118	0.00529630693881388	0.0119617373405886	0.0108544121210409	0.00923213743363493	0.0162211723614333	0.0128216319911484
D.Sedoheptulose.7.phosphate/L.Serine	0.666335052491033	0.423435438956471	0.567156571944219	0.35792446605474	0.274542560688164	0.284441877023523	0.423594539809612	0.483459461831426	0.816045079426312	0.201113372076949	0.342095228038063	0.309837211506564	0.357605502339547	0.594420144584169	0.234924996405579	0.372570190802218	0.462767349685911	0.346896365801239	0.204049832040028	0.294909475238709	0.264202633855619	0.253847611193456	0.362494723022467	0.474022522776017	0.250061095271596	0.350954061780098	0.2161597605436	0.245287558905514	0.263635013245088	0.176451915093879	0.288134658343982	0.186350396020161	0.457363826467952	0.664715632856678	0.625485260600596	0.511137422337035	0.443241354013108	0.356533454408409
DHAP.8.0./L.Serine	3.6412017167382	2.90041160526052	8.90800524934383	4.91431716196766	3.89192214950052	3.14957233172183	3.04294732961615	6.88624407521225	6.13326660223664	6.65065142857143	4.01539044208787	4.28853722531978	5.9794501997427	4.35603784084585	2.78768577494692	6.06215085683444	5.15140478668054	3.77135064723602	2.78372430884929	5.75321282304759	3.90967283072546	2.51329581816176	7.86898288016113	4.62644940803125	3.44455778843211	3.43525770591208	2.926818727491	3.349534863873	4.89976993865031	4.2836279370554	3.51123060550048	3.6551115390788	7.36788633412268	6.83120058684489	7.77998442367601	4.00360655737705	4.16882017900732	4.80522337319522
